Employee_ID,Attrition_rate
EID_20333,0.19962000000000002
EID_2970,0.07472
EID_7624,0.14894
EID_15741,0.28081999999999996
EID_1312,0.13434
EID_19575,0.16316000000000003
EID_21047,0.43194
EID_11969,0.23878000000000005
EID_19145,0.25795999999999997
EID_9871,0.06767999999999999
EID_18852,0.29610000000000003
EID_22326,0.36228000000000005
EID_7259,0.28984
EID_21920,0.25958000000000003
EID_1436,0.19216
EID_8261,0.10269999999999999
EID_23228,0.20659999999999998
EID_5560,0.07170000000000001
EID_22357,0.23734000000000002
EID_4816,0.16277999999999998
EID_10000,0.12052
EID_21908,0.50132
EID_14887,0.11965999999999999
EID_12497,0.15456
EID_17976,0.14372000000000001
EID_17356,0.19693999999999998
EID_9785,0.11924000000000001
EID_16224,0.17076
EID_6020,0.13911999999999997
EID_20716,0.09218
EID_11351,0.37001999999999996
EID_20899,0.29888
EID_9718,0.12576
EID_9479,0.15048
EID_25048,0.32958
EID_23370,0.12892
EID_13877,0.1417
EID_12256,0.23132000000000003
EID_1903,0.20994000000000002
EID_8830,0.34702
EID_22060,0.2017
EID_11996,0.09706
EID_21061,0.12966
EID_22604,0.24678
EID_18463,0.14886
EID_11375,0.08376
EID_2685,0.1282
EID_16010,0.13987999999999998
EID_19288,0.19249999999999998
EID_9283,0.24182
EID_11122,0.23672000000000004
EID_6638,0.18806
EID_25516,0.1109
EID_3864,0.23776000000000005
EID_9746,0.13168
EID_8407,0.13932
EID_25463,0.36591999999999997
EID_23098,0.41036
EID_22512,0.08678
EID_14671,0.12868000000000002
EID_18482,0.28946
EID_8151,0.10502
EID_16624,0.0946
EID_1983,0.3401
EID_18445,0.17242
EID_11891,0.13428
EID_2010,0.13555999999999999
EID_4592,0.10438
EID_17412,0.10784
EID_24883,0.35668
EID_15661,0.18309999999999998
EID_11757,0.1748
EID_2627,0.28124000000000005
EID_13243,0.24922
EID_10917,0.31298
EID_4360,0.09882
EID_13536,0.22116000000000002
EID_10695,0.39898
EID_5746,0.10316
EID_1178,0.1166
EID_15290,0.31456000000000006
EID_3540,0.22206
EID_14684,0.12025999999999999
EID_7914,0.23218
EID_23733,0.23095999999999997
EID_5907,0.20473999999999998
EID_5142,0.05114
EID_7686,0.11843999999999999
EID_12078,0.11194000000000001
EID_4880,0.10861999999999998
EID_1527,0.11394
EID_15919,0.22824
EID_1260,0.17584000000000002
EID_22377,0.26450000000000007
EID_7876,0.13496000000000002
EID_1213,0.19356
EID_4161,0.12229999999999999
EID_3214,0.20982000000000003
EID_17651,0.38914
EID_8005,0.054259999999999996
EID_12852,0.18794000000000002
EID_21465,0.13538
EID_7371,0.16106000000000004
EID_25687,0.06989999999999999
EID_17222,0.30124
EID_1994,0.27658
EID_22384,0.28803999999999996
EID_6344,0.24336000000000002
EID_18801,0.19994
EID_13688,0.08153999999999999
EID_13779,0.13140000000000002
EID_24969,0.18566000000000002
EID_15311,0.17802
EID_9095,0.12287999999999999
EID_11675,0.1358
EID_14870,0.2738
EID_1575,0.16902
EID_7440,0.20586000000000002
EID_24259,0.0895
EID_19501,0.3255
EID_23743,0.11508
EID_13287,0.11070000000000002
EID_2226,0.188
EID_22439,0.1762
EID_16078,0.19672
EID_18895,0.12463999999999997
EID_19860,0.14806000000000002
EID_24564,0.19216
EID_21747,0.1509
EID_4659,0.13778
EID_24149,0.1412
EID_13300,0.15878
EID_16950,0.16382
EID_23778,0.142
EID_14691,0.23857999999999996
EID_10789,0.18038
EID_5525,0.27908
EID_19424,0.29694000000000004
EID_6171,0.2131
EID_19569,0.10968
EID_4602,0.11539999999999999
EID_17919,0.34513999999999995
EID_4286,0.053700000000000005
EID_1973,0.18292
EID_25715,0.10611999999999999
EID_23385,0.35862
EID_13681,0.18914
EID_25410,0.18578
EID_18267,0.19075999999999999
EID_15252,0.41141999999999995
EID_23214,0.19882000000000002
EID_18551,0.11236000000000002
EID_2401,0.14953999999999998
EID_7609,0.18493999999999997
EID_21291,0.11961999999999999
EID_10126,0.1398
EID_19714,0.2953
EID_4911,0.30766
EID_12505,0.16256
EID_10377,0.27576
EID_3407,0.26332
EID_3386,0.16183999999999998
EID_7623,0.0901
EID_19517,0.14750000000000002
EID_21782,0.24384
EID_12361,0.15614
EID_21171,0.12548
EID_17836,0.27792
EID_20286,0.12336
EID_25798,0.28774
EID_15699,0.26965999999999996
EID_17006,0.17476
EID_22476,0.22912
EID_9406,0.13628
EID_13559,0.21024000000000004
EID_1340,0.14822
EID_17848,0.12744
EID_20358,0.14539999999999997
EID_14265,0.09712000000000001
EID_9820,0.3110800000000001
EID_13755,0.10364000000000002
EID_13293,0.15308000000000002
EID_25837,0.05772000000000001
EID_20466,0.13612
EID_11032,0.26776
EID_2399,0.14734
EID_23917,0.15345999999999999
EID_17011,0.17716
EID_8967,0.10238
EID_24468,0.19973999999999997
EID_8435,0.1125
EID_17953,0.1355
EID_7140,0.28808
EID_24404,0.09054
EID_14380,0.29628
EID_1232,0.14996
EID_1573,0.16972
EID_3684,0.12869999999999998
EID_15824,0.29728000000000004
EID_9212,0.07464
EID_21121,0.32802000000000003
EID_6346,0.24512000000000006
EID_9525,0.07394
EID_9726,0.2626
EID_2526,0.20428000000000002
EID_4228,0.1409
EID_14595,0.30912
EID_15856,0.16961999999999997
EID_6768,0.27136
EID_23953,0.31698
EID_19059,0.17748000000000003
EID_5268,0.2852799999999999
EID_7619,0.0749
EID_23028,0.21512000000000003
EID_22104,0.08634
EID_10318,0.09908000000000002
EID_25369,0.18658000000000002
EID_16633,0.09102
EID_15848,0.14096
EID_2240,0.13086
EID_1059,0.13566
EID_9315,0.23165999999999998
EID_15388,0.12382
EID_9984,0.09362
EID_4296,0.25188
EID_10927,0.34193999999999997
EID_25054,0.14820000000000003
EID_1884,0.23253999999999997
EID_21960,0.12994
EID_5572,0.13368000000000002
EID_16872,0.41814
EID_24525,0.14088
EID_14237,0.14726
EID_7114,0.13479999999999998
EID_7448,0.21061999999999997
EID_17668,0.17738
EID_7674,0.1335
EID_5884,0.20944
EID_13942,0.07758
EID_13098,0.31467999999999996
EID_7695,0.18505999999999997
EID_5350,0.30858
EID_22853,0.29108
EID_2385,0.11835999999999999
EID_18006,0.20664
EID_12875,0.060020000000000004
EID_5478,0.12808000000000003
EID_18690,0.16414
EID_12545,0.13612000000000002
EID_13888,0.31282
EID_9732,0.16110000000000002
EID_18001,0.15353999999999998
EID_17479,0.24858000000000002
EID_23757,0.18716000000000002
EID_1303,0.14912
EID_5375,0.39444
EID_5869,0.07842
EID_8825,0.22434000000000004
EID_22567,0.1412
EID_16273,0.3258
EID_20618,0.28865999999999997
EID_3608,0.15414
EID_8806,0.1721
EID_23170,0.20712000000000003
EID_12243,0.11152000000000002
EID_20089,0.14948
EID_16852,0.19125999999999999
EID_18312,0.06102
EID_14010,0.18152000000000001
EID_14705,0.1478
EID_20956,0.20739999999999997
EID_18794,0.24722
EID_1629,0.21568
EID_25483,0.1582
EID_4542,0.1967
EID_10076,0.07714000000000001
EID_9469,0.16943999999999998
EID_25284,0.30100000000000005
EID_11972,0.11678
EID_1798,0.21109999999999998
EID_21903,0.12940000000000002
EID_20031,0.15465999999999996
EID_20365,0.19912
EID_9210,0.17126000000000002
EID_19750,0.13676000000000002
EID_4006,0.18247999999999998
EID_24922,0.19808
EID_4760,0.1461
EID_11035,0.0793
EID_21008,0.44878
EID_23731,0.09924000000000002
EID_21788,0.28164
EID_5428,0.06648000000000001
EID_14023,0.12079999999999999
EID_2937,0.18397999999999998
EID_16931,0.09809999999999999
EID_18299,0.25388
EID_6660,0.09662
EID_23187,0.06182
EID_14868,0.09284
EID_23247,0.11200000000000002
EID_15971,0.17457999999999999
EID_7852,0.23853999999999997
EID_7017,0.21308000000000002
EID_7494,0.16036
EID_18706,0.18268
EID_22784,0.27152
EID_10756,0.15902
EID_6854,0.3275
EID_12554,0.14772000000000002
EID_1162,0.21646
EID_19581,0.18933999999999998
EID_2169,0.11578
EID_25149,0.19232
EID_22575,0.21322000000000002
EID_2265,0.29114
EID_19668,0.35984000000000005
EID_19245,0.30169999999999997
EID_8194,0.23618
EID_8081,0.10325999999999999
EID_8670,0.05800000000000001
EID_7992,0.11280000000000001
EID_6596,0.17831999999999998
EID_3699,0.11965999999999999
EID_9698,0.059840000000000004
EID_1847,0.13935999999999998
EID_16179,0.25088
EID_23663,0.37842000000000003
EID_24287,0.22754
EID_3527,0.13776
EID_18652,0.04716
EID_24110,0.14578000000000002
EID_21419,0.1541
EID_12865,0.049659999999999996
EID_9237,0.15152000000000002
EID_20408,0.21962
EID_22934,0.21511999999999998
EID_6492,0.1668
EID_20285,0.15586
EID_1286,0.22446000000000002
EID_12542,0.24824000000000002
EID_5523,0.08413999999999999
EID_1979,0.17768
EID_23146,0.21841999999999998
EID_4773,0.14086
EID_8785,0.15382
EID_4463,0.1288
EID_24028,0.08753999999999999
EID_20920,0.24453999999999998
EID_21392,0.31898
EID_4079,0.21216
EID_5173,0.18784
EID_22915,0.12589999999999998
EID_18347,0.10778000000000001
EID_7984,0.13314
EID_25148,0.20082
EID_4350,0.07782
EID_6909,0.11717999999999999
EID_10582,0.11629999999999999
EID_6248,0.08812
EID_10035,0.25618
EID_24603,0.23235999999999998
EID_1794,0.41265999999999997
EID_9407,0.24100000000000002
EID_2114,0.15033999999999997
EID_21125,0.23093999999999998
EID_15046,0.11239999999999999
EID_8058,0.0862
EID_1961,0.17164000000000001
EID_23324,0.21209999999999996
EID_21521,0.18128
EID_11043,0.15245999999999998
EID_6461,0.18888
EID_10398,0.07776000000000001
EID_20635,0.18761999999999998
EID_22940,0.2048
EID_8582,0.16638000000000003
EID_12770,0.11767999999999998
EID_15982,0.23041999999999999
EID_19692,0.24296
EID_18304,0.10569999999999999
EID_13603,0.18037999999999998
EID_6145,0.30278
EID_16587,0.16818
EID_16835,0.21886
EID_8399,0.23754000000000003
EID_7012,0.0639
EID_20575,0.14608
EID_20747,0.15599999999999997
EID_3907,0.12503999999999998
EID_22626,0.13184
EID_4442,0.23453999999999997
EID_18034,0.14986
EID_16055,0.11294
EID_21684,0.1523
EID_17499,0.15318
EID_1222,0.13142
EID_17204,0.11698
EID_22732,0.17074
EID_8539,0.16888
EID_23136,0.19296000000000002
EID_24470,0.13364
EID_17404,0.22146000000000005
EID_21498,0.12396
EID_19495,0.1489
EID_23966,0.12644
EID_1388,0.2569
EID_7374,0.18868
EID_25441,0.18472
EID_16616,0.12061999999999999
EID_7654,0.20545999999999998
EID_4217,0.26612
EID_9968,0.1537
EID_17830,0.14796
EID_12023,0.15774
EID_24002,0.25182
EID_11371,0.18938000000000002
EID_11096,0.1607
EID_24835,0.15198
EID_17439,0.24754000000000004
EID_6587,0.12784
EID_21946,0.25134
EID_5431,0.1612
EID_4723,0.15992
EID_11535,0.27378
EID_2330,0.29208
EID_23531,0.19770000000000001
EID_8913,0.1655
EID_21273,0.32358000000000003
EID_11927,0.11498
EID_1385,0.15126
EID_15758,0.13648
EID_1023,0.2485
EID_8959,0.16543999999999998
EID_12911,0.16354
EID_15925,0.18614
EID_17769,0.11789999999999998
EID_19842,0.18858000000000003
EID_15875,0.35032
EID_21284,0.13186
EID_24825,0.20582000000000003
EID_23825,0.22918
EID_13001,0.14543999999999999
EID_25601,0.10162
EID_24670,0.14543999999999999
EID_24412,0.16368000000000002
EID_18712,0.20951999999999998
EID_21138,0.25793999999999995
EID_19335,0.05501999999999999
EID_16753,0.12016
EID_24399,0.10644
EID_12567,0.16978
EID_22161,0.15092
EID_12609,0.2246
EID_22249,0.06734
EID_5314,0.08352
EID_1897,0.19851999999999997
EID_22507,0.10678000000000001
EID_2878,0.17414
EID_10098,0.0864
EID_18435,0.24602
EID_8063,0.27812000000000003
EID_3512,0.24783999999999998
EID_24444,0.2231
EID_9813,0.22235999999999997
EID_25132,0.30784
EID_5613,0.27149999999999996
EID_14062,0.28618
EID_20073,0.2425
EID_12506,0.14306
EID_1092,0.48855999999999994
EID_15895,0.23952
EID_1039,0.13498
EID_22016,0.15728
EID_6764,0.20895999999999998
EID_17384,0.14998
EID_8705,0.24528
EID_14832,0.2355
EID_16473,0.23224
EID_11186,0.11952
EID_7476,0.12944
EID_19671,0.21340000000000003
EID_14001,0.17453999999999997
EID_10658,0.1291
EID_6668,0.16860000000000003
EID_13786,0.06954
EID_11224,0.20434000000000002
EID_13296,0.20786
EID_22145,0.11238
EID_6494,0.07306
EID_1649,0.26966
EID_20878,0.3424
EID_3790,0.10114000000000001
EID_9257,0.19986
EID_14917,0.11139999999999999
EID_22052,0.12882
EID_1198,0.11474000000000002
EID_8478,0.08128000000000002
EID_2071,0.17678
EID_1250,0.16824000000000003
EID_9000,0.2266
EID_17319,0.11248
EID_21794,0.19444
EID_23350,0.10826000000000002
EID_16278,0.16887999999999997
EID_3330,0.19976
EID_12584,0.12882
EID_9354,0.17914
EID_15007,0.35638000000000003
EID_11656,0.14758
EID_22526,0.12022
EID_11027,0.11876
EID_21588,0.1608
EID_13717,0.11968000000000001
EID_8073,0.18032
EID_15972,0.20793999999999996
EID_5730,0.17393999999999998
EID_23968,0.081
EID_4299,0.11023999999999998
EID_6302,0.09808000000000001
EID_6974,0.2045
EID_4829,0.15762
EID_21139,0.22536
EID_23456,0.13396
EID_20110,0.11064
EID_20342,0.1276
EID_15238,0.08862
EID_10349,0.10586000000000002
EID_10077,0.16936
EID_22330,0.0681
EID_4368,0.10725999999999998
EID_8859,0.18175999999999998
EID_24277,0.22210000000000002
EID_1061,0.24632
EID_5597,0.12896
EID_4820,0.37018
EID_5863,0.24616000000000002
EID_23680,0.19784000000000002
EID_5542,0.10769999999999999
EID_6203,0.20028
EID_5355,0.15146
EID_19669,0.12574
EID_21725,0.08316
EID_2138,0.10328
EID_24278,0.11104
EID_6591,0.23471999999999998
EID_21056,0.10768
EID_18759,0.15142
EID_12059,0.13878
EID_11077,0.21528
EID_17216,0.24749999999999997
EID_15655,0.34364
EID_19017,0.22641999999999998
EID_17846,0.1311
EID_6418,0.24022000000000002
EID_25942,0.10532
EID_5420,0.15014
EID_11764,0.2363
EID_16483,0.13586
EID_1901,0.13366
EID_21480,0.23996000000000003
EID_8006,0.10124
EID_1282,0.20632
EID_6895,0.17942
EID_13677,0.1535
EID_6071,0.16849999999999998
EID_14425,0.22975999999999996
EID_22685,0.12725999999999998
EID_20203,0.311
EID_19161,0.18031999999999998
EID_1947,0.13302
EID_16574,0.12922
EID_2561,0.24577999999999997
EID_20668,0.09327999999999999
EID_7831,0.17324
EID_8769,0.11055999999999999
EID_25191,0.25172000000000005
EID_15590,0.35756000000000004
EID_12458,0.1568
EID_11406,0.14788
EID_17629,0.28365999999999997
EID_4632,0.25602
EID_18455,0.1607
EID_23077,0.29824
EID_25024,0.19674
EID_6269,0.1574
EID_12100,0.30346
EID_23190,0.15002
EID_9030,0.18366
EID_12359,0.16105999999999998
EID_12041,0.32614
EID_2019,0.20092
EID_22974,0.27090000000000003
EID_10351,0.12238000000000002
EID_23630,0.08236000000000002
EID_7309,0.1375
EID_19821,0.15262
EID_4033,0.15133999999999997
EID_3435,0.08268
EID_5759,0.16564
EID_12826,0.18076
EID_8148,0.2831
EID_16088,0.11634
EID_15783,0.24372000000000002
EID_19521,0.19619999999999999
EID_13016,0.32238
EID_13708,0.20364000000000004
EID_4237,0.06812
EID_3620,0.20400000000000001
EID_10042,0.12642
EID_8833,0.2183
EID_21028,0.11364
EID_3485,0.18476
EID_23372,0.20693999999999999
EID_19410,0.15358
EID_6598,0.11291999999999999
